level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3205	4146	-1	
2	1	1	0	0	0	236	60	2520	3991	-1	
3	1	1	1	0	0	236	60	2520	3991	-1	
4	1	1	1	1	0	1222	60	554	137	-1	
5	1	1	1	1	1	1222	60	135	137	38.878502	<
5	1	1	1	1	2	1411	107	365	41	96.442276	EMBRAER
4	1	1	1	2	0	1168	224	662	41	-1	
5	1	1	1	2	1	1168	224	328	41	96.158493	MAINTENANCE
5	1	1	1	2	2	1514	225	190	40	96.158493	MANUAL
5	1	1	1	2	3	1718	225	112	39	96.469444	WITH
4	1	1	1	3	0	1211	287	577	41	-1	
5	1	1	1	3	1	1211	287	305	41	95.578537	ILLUSTRATED
5	1	1	1	3	2	1533	287	145	41	96.603607	PARTS
5	1	1	1	3	3	1695	287	93	41	96.984138	LIST
4	1	1	1	4	0	236	433	2520	181	-1	
5	1	1	1	4	1	232	429	42	247	14.187958	[
5	1	1	1	4	2	236	433	1193	178	5.721161	evseovine|
5	1	1	1	4	3	767	429	268	247	0.000000	rofiir
5	1	1	1	4	4	1117	429	248	247	46.993443	[Rite
5	1	1	1	4	5	1425	429	42	247	73.070763	|
5	1	1	1	4	6	1528	429	63	247	24.112961	|
5	1	1	1	4	7	1565	435	1191	179	0.000000	cseounne|
5	1	1	1	4	8	2084	429	289	247	45.683445	reir
5	1	1	1	4	9	2455	429	289	247	39.378670	fen
4	1	1	1	5	0	902	497	1740	38	-1	
5	1	1	1	5	1	902	499	90	34	96.770828	PER
5	1	1	1	5	2	1153	497	160	36	96.374931	STOCK
5	1	1	1	5	3	2230	501	90	34	96.536629	PER
5	1	1	1	5	4	2482	499	160	36	95.742126	STOCK
4	1	1	1	6	0	329	550	2351	39	-1	
5	1	1	1	6	1	329	550	353	36	91.020996	CH-SEC-UN-FIG
5	1	1	1	6	2	700	546	33	55	58.948597	|
5	1	1	1	6	3	768	551	104	34	59.908199	ITEM]
5	1	1	1	6	4	898	551	124	36	92.062172	ASSY
5	1	1	1	6	5	1155	550	198	35	96.648376	NUMBER
5	1	1	1	6	6	1657	553	353	36	90.679657	CH-SEC-UN-FIG
5	1	1	1	6	7	2028	549	29	55	68.591232	|
5	1	1	1	6	8	2089	554	105	34	54.185722	ITEM]
5	1	1	1	6	9	2226	553	124	36	79.894638	ASSY
5	1	1	1	6	10	2484	552	196	35	96.833458	NUMBER
4	1	1	1	7	0	257	629	2087	36	-1	
5	1	1	1	7	1	257	629	197	36	4.324989	120-2907
5	1	1	1	7	2	467	629	113	36	4.324989	4-001
5	1	1	1	7	3	1607	629	323	36	82.073608	120-29076-001
5	1	1	1	7	4	2320	629	24	36	86.396240	0
4	1	1	1	8	0	383	702	1953	36	-1	
5	1	1	1	8	1	383	702	116	36	0.000000	25-2
5	1	1	1	8	2	510	702	139	36	0.000000	1-00-87
5	1	1	1	8	3	830	702	13	36	91.486755	1
5	1	1	1	8	4	987	702	13	36	91.486755	1
5	1	1	1	8	5	1718	702	261	36	87.789864	25-21-00-81
5	1	1	1	8	6	2111	702	76	36	96.070007	100
