level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3205	4146	-1	
2	1	1	0	0	0	435	56	2531	3948	-1	
3	1	1	1	0	0	439	56	2527	3948	-1	
4	1	1	1	1	0	1425	56	560	146	-1	
5	1	1	1	1	1	1425	56	146	146	57.113590	-<€
5	1	1	1	1	2	1619	108	366	40	96.566917	EMBRAER
4	1	1	1	2	0	1376	224	662	41	-1	
5	1	1	1	2	1	1376	224	328	41	95.512085	MAINTENANCE
5	1	1	1	2	2	1721	225	191	40	96.087433	MANUAL
5	1	1	1	2	3	1926	225	112	39	96.219376	WITH
4	1	1	1	3	0	1419	286	576	41	-1	
5	1	1	1	3	1	1419	286	304	41	96.211006	ILLUSTRATED
5	1	1	1	3	2	1741	286	145	41	96.211006	PARTS
5	1	1	1	3	3	1903	286	92	41	96.720131	LIST
4	1	1	1	4	0	443	402	1595	42	-1	
5	1	1	1	4	1	443	402	257	42	96.302505	CHAPTER
5	1	1	1	4	2	1781	402	257	42	96.302505	CHAPTER
4	1	1	1	5	0	435	471	1587	73	-1	
5	1	1	1	5	1	435	471	250	73	96.457108	SECTION
5	1	1	1	5	2	1777	475	245	50	96.118645	SECTION
4	1	1	1	6	0	435	547	2437	71	-1	
5	1	1	1	6	1	435	547	261	71	96.548851	SUBJECT
5	1	1	1	6	2	1040	547	154	71	96.843155	PAGE
5	1	1	1	6	3	1411	548	152	70	96.841408	DATE
5	1	1	1	6	4	1773	547	261	71	96.548851	SUBJECT
5	1	1	1	6	5	2366	547	154	71	96.818588	PAGE
5	1	1	1	6	6	2729	552	143	48	96.803558	DATE
4	1	1	1	7	0	447	634	2519	52	-1	
5	1	1	1	7	1	447	635	158	40	89.830391	25-IPL
5	1	1	1	7	2	1062	636	113	39	96.901390	1202
5	1	1	1	7	3	1385	634	93	52	95.599144	Sep
5	1	1	1	7	4	1498	635	132	40	95.599144	30/98
5	1	1	1	7	5	1783	635	158	40	91.793945	25-IPL
5	1	1	1	7	6	2398	636	106	39	96.361626	1241
5	1	1	1	7	7	2721	634	93	52	95.993828	Sep
5	1	1	1	7	8	2834	635	132	40	95.993828	30/98
4	1	1	1	8	0	447	707	2519	52	-1	
5	1	1	1	8	1	447	708	158	40	89.830391	25-IPL
5	1	1	1	8	2	1062	709	113	39	96.957672	1203
5	1	1	1	8	3	1393	708	83	41	96.016228	Jan
5	1	1	1	8	4	1501	708	122	40	96.541458	15/01
5	1	1	1	8	5	1783	708	158	40	91.793945	25-IPL
5	1	1	1	8	6	2398	709	113	39	96.891373	1242
5	1	1	1	8	7	2721	707	93	52	95.993828	Sep
5	1	1	1	8	8	2834	708	132	40	95.993828	30/98
4	1	1	1	9	0	447	780	2519	52	-1	
5	1	1	1	9	1	447	782	158	40	91.470619	25-IPL
5	1	1	1	9	2	1062	783	113	39	96.884171	1204
5	1	1	1	9	3	1393	782	83	41	96.016228	Jan
5	1	1	1	9	4	1501	782	122	40	96.541458	15/01
5	1	1	1	9	5	1783	781	158	40	91.793945	25-IPL
5	1	1	1	9	6	2398	782	113	39	96.412903	1243
5	1	1	1	9	7	2721	780	93	52	95.993828	Sep
5	1	1	1	9	8	2834	781	132	40	95.993828	30/98
4	1	1	1	10	0	447	854	2519	52	-1	
5	1	1	1	10	1	447	855	158	40	89.830391	25-IPL
5	1	1	1	10	2	1062	856	113	39	96.495972	1205
5	1	1	1	10	3	1393	855	83	41	96.016228	Jan
5	1	1	1	10	4	1501	855	122	40	96.541458	15/01
5	1	1	1	10	5	1783	855	158	40	91.793945	25-IPL
5	1	1	1	10	6	2398	856	113	39	96.708153	1244
5	1	1	1	10	7	2721	854	93	52	95.993828	Sep
5	1	1	1	10	8	2834	855	132	40	95.993828	30/98
4	1	1	1	11	0	447	927	2519	52	-1	
5	1	1	1	11	1	447	928	158	40	89.830391	25-IPL
5	1	1	1	11	2	1062	929	113	39	96.814232	1206
5	1	1	1	11	3	1393	928	83	41	96.016228	Jan
5	1	1	1	11	4	1501	928	122	40	96.541458	15/01
5	1	1	1	11	5	1783	928	158	40	91.793945	25-IPL
5	1	1	1	11	6	2398	929	113	39	96.886497	1245
5	1	1	1	11	7	2721	927	93	52	95.993828	Sep
5	1	1	1	11	8	2834	928	132	40	95.993828	30/98
4	1	1	1	12	0	447	1000	2519	52	-1	
5	1	1	1	12	1	447	1001	158	40	89.830391	25-IPL
5	1	1	1	12	2	1062	1002	113	39	96.930084	1207
5	1	1	1	12	3	1385	1000	93	52	95.599144	Sep
5	1	1	1	12	4	1498	1001	132	40	95.599144	30/98
5	1	1	1	12	5	1783	1001	158	40	91.793945	25-IPL
5	1	1	1	12	6	2398	1002	113	39	96.867340	1246
5	1	1	1	12	7	2721	1000	93	52	95.993828	Sep
5	1	1	1	12	8	2834	1001	132	40	95.993828	30/98
4	1	1	1	13	0	447	1074	2519	52	-1	
5	1	1	1	13	1	447	1075	158	40	89.830391	25-IPL
5	1	1	1	13	2	1062	1076	113	39	96.559708	1208
5	1	1	1	13	3	1385	1074	93	52	95.599144	Sep
5	1	1	1	13	4	1498	1075	132	40	95.599144	30/98
5	1	1	1	13	5	1783	1075	158	40	91.793945	25-IPL
5	1	1	1	13	6	2398	1076	113	39	96.735283	1247
5	1	1	1	13	7	2721	1074	93	52	95.993828	Sep
5	1	1	1	13	8	2834	1075	132	40	95.993828	30/98
4	1	1	1	14	0	447	1147	2519	52	-1	
5	1	1	1	14	1	447	1148	158	40	89.830391	25-IPL
5	1	1	1	14	2	1062	1149	113	39	96.873283	1209
5	1	1	1	14	3	1385	1147	93	52	95.599144	Sep
5	1	1	1	14	4	1498	1148	132	40	95.599144	30/98
5	1	1	1	14	5	1783	1148	158	40	91.793945	25-IPL
5	1	1	1	14	6	2398	1149	113	39	96.779297	1248
5	1	1	1	14	7	2721	1147	93	52	95.993828	Sep
5	1	1	1	14	8	2834	1148	132	40	95.993828	30/98
