level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3205	4146	-1	
2	1	1	0	0	0	233	56	2526	3936	-1	
3	1	1	1	0	0	233	56	2526	3936	-1	
4	1	1	1	1	0	1217	56	560	146	-1	
5	1	1	1	1	1	1217	56	146	146	57.113590	-<€
5	1	1	1	1	2	1411	108	366	40	96.566917	EMBRAER
4	1	1	1	2	0	1168	224	662	41	-1	
5	1	1	1	2	1	1168	224	328	41	95.792435	MAINTENANCE
5	1	1	1	2	2	1513	225	191	40	96.446701	MANUAL
5	1	1	1	2	3	1718	225	112	39	95.404121	WITH
4	1	1	1	3	0	1211	286	576	41	-1	
5	1	1	1	3	1	1211	286	304	41	96.297188	ILLUSTRATED
5	1	1	1	3	2	1534	286	144	41	96.772552	PARTS
5	1	1	1	3	3	1695	286	92	41	95.595490	LIST
4	1	1	1	4	0	233	402	1595	42	-1	
5	1	1	1	4	1	233	402	257	42	96.640930	CHAPTER
5	1	1	1	4	2	1571	402	257	42	96.258316	CHAPTER
4	1	1	1	5	0	233	475	1576	42	-1	
5	1	1	1	5	1	233	475	238	42	96.025978	SECTION
5	1	1	1	5	2	1571	475	238	42	96.477638	SECTION
4	1	1	1	6	0	233	548	2430	59	-1	
5	1	1	1	6	1	233	551	246	42	96.218414	SUBJECT
5	1	1	1	6	2	839	551	142	42	96.492233	PAGE
5	1	1	1	6	3	1201	548	153	59	96.266747	DATE
5	1	1	1	6	4	1571	551	246	42	96.324333	SUBJECT
5	1	1	1	6	5	2165	551	142	42	96.612946	PAGE
5	1	1	1	6	6	2519	552	144	48	95.991875	DATE
4	1	1	1	7	0	240	694	2496	41	-1	
5	1	1	1	7	1	240	694	320	40	92.820511	25-Numerical
5	1	1	1	7	2	584	694	129	40	96.119698	Index
5	1	1	1	7	3	854	695	113	39	96.573814	1012
5	1	1	1	7	4	1185	694	83	41	96.776756	Jan
5	1	1	1	7	5	1293	694	122	40	96.222115	15/01
5	1	1	1	7	6	1561	694	320	40	92.820511	25-Numerical
5	1	1	1	7	7	1905	694	129	40	96.119698	Index
5	1	1	1	7	8	2175	695	113	39	96.061279	1048
5	1	1	1	7	9	2506	694	83	41	96.837242	Jan
5	1	1	1	7	10	2614	694	122	40	96.161629	15/01
4	1	1	1	8	0	240	767	2496	41	-1	
5	1	1	1	8	1	240	767	320	40	92.786919	25-Numerical
5	1	1	1	8	2	584	767	129	40	95.924240	Index
5	1	1	1	8	3	854	768	114	39	95.265358	1013
5	1	1	1	8	4	1204	767	64	41	96.576836	Jul
5	1	1	1	8	5	1293	767	129	40	96.619484	15/02
5	1	1	1	8	6	1561	767	320	40	92.820511	25-Numerical
5	1	1	1	8	7	1905	767	129	40	96.119698	Index
5	1	1	1	8	8	2175	768	113	39	96.312614	1049
5	1	1	1	8	9	2506	767	83	41	96.837242	Jan
5	1	1	1	8	10	2614	767	122	40	96.161629	15/01
4	1	1	1	9	0	240	841	2496	41	-1	
5	1	1	1	9	1	240	841	320	40	92.786919	25-Numerical
5	1	1	1	9	2	584	841	129	40	95.924240	Index
5	1	1	1	9	3	854	842	114	39	96.284393	1014
5	1	1	1	9	4	1204	841	64	41	96.576836	Jul
5	1	1	1	9	5	1293	841	129	40	96.619484	15/02
5	1	1	1	9	6	1561	841	320	40	92.820511	25-Numerical
5	1	1	1	9	7	1905	841	129	40	96.119698	Index
5	1	1	1	9	8	2175	842	113	39	96.540024	1050
5	1	1	1	9	9	2506	841	83	41	96.837242	Jan
5	1	1	1	9	10	2614	841	122	40	96.161629	15/01
4	1	1	1	10	0	240	914	2496	41	-1	
5	1	1	1	10	1	240	914	320	40	92.786919	25-Numerical
5	1	1	1	10	2	584	914	129	40	95.924240	Index
5	1	1	1	10	3	853	914	152	40	91.905373	1014A
5	1	1	1	10	4	1204	914	64	41	95.074707	Jul
5	1	1	1	10	5	1290	914	132	40	95.074707	30/02
5	1	1	1	10	6	1561	914	320	40	92.820511	25-Numerical
5	1	1	1	10	7	1905	914	129	40	96.119698	Index
5	1	1	1	10	8	2175	915	106	39	96.569405	1051
5	1	1	1	10	9	2506	914	83	41	96.837242	Jan
5	1	1	1	10	10	2614	914	122	40	96.161629	15/01
4	1	1	1	11	0	240	987	2496	41	-1	
5	1	1	1	11	1	240	987	320	40	92.775635	25-Numerical
5	1	1	1	11	2	584	987	129	40	95.426132	Index
5	1	1	1	11	3	853	987	151	40	91.932022	1014B
5	1	1	1	11	4	1022	987	128	40	88.917175	blank
5	1	1	1	11	5	1204	987	64	41	88.917175	Jul
5	1	1	1	11	6	1293	987	129	40	96.642982	15/02
5	1	1	1	11	7	1561	987	320	40	92.820511	25-Numerical
5	1	1	1	11	8	1905	987	129	40	96.119698	Index
5	1	1	1	11	9	2175	988	113	39	96.319984	1052
5	1	1	1	11	10	2506	987	83	41	96.837242	Jan
5	1	1	1	11	11	2614	987	122	40	96.161629	15/01
4	1	1	1	12	0	240	1061	2496	41	-1	
5	1	1	1	12	1	240	1061	320	40	92.820511	25-Numerical
5	1	1	1	12	2	584	1061	129	40	96.119698	Index
5	1	1	1	12	3	854	1062	113	39	96.069893	1015
5	1	1	1	12	4	1185	1061	83	41	96.776756	Jan
5	1	1	1	12	5	1293	1061	122	40	96.222115	15/01
5	1	1	1	12	6	1561	1061	320	40	92.820511	25-Numerical
5	1	1	1	12	7	1905	1061	129	40	96.119698	Index
5	1	1	1	12	8	2174	1061	151	40	91.152390	1052A
5	1	1	1	12	9	2506	1061	83	41	96.837242	Jan
5	1	1	1	12	10	2614	1061	122	40	96.161629	15/01
4	1	1	1	13	0	240	1134	2496	41	-1	
5	1	1	1	13	1	240	1134	320	40	92.820511	25-Numerical
5	1	1	1	13	2	584	1134	129	40	96.119698	Index
5	1	1	1	13	3	854	1135	113	39	96.274292	1016
5	1	1	1	13	4	1185	1134	83	41	96.776756	Jan
5	1	1	1	13	5	1293	1134	122	40	96.222115	15/01
5	1	1	1	13	6	1561	1134	320	40	92.820511	25-Numerical
5	1	1	1	13	7	1905	1134	129	40	96.119698	Index
5	1	1	1	13	8	2174	1134	150	40	92.130653	1052B
5	1	1	1	13	9	2506	1134	83	41	96.837242	Jan
5	1	1	1	13	10	2614	1134	122	40	96.161629	15/01
4	1	1	1	14	0	240	1206	2496	42	-1	
5	1	1	1	14	1	240	1207	320	40	92.820511	25-Numerical
5	1	1	1	14	2	584	1207	129	40	96.119698	Index
5	1	1	1	14	3	854	1208	113	39	96.470375	1017
5	1	1	1	14	4	1185	1207	83	41	96.776756	Jan
5	1	1	1	14	5	1293	1207	122	40	96.222115	15/01
5	1	1	1	14	6	1561	1207	320	40	92.515167	25-Numerical
5	1	1	1	14	7	1905	1207	129	40	96.207771	Index
5	1	1	1	14	8	2171	1206	153	42	91.162811	1052C
5	1	1	1	14	9	2506	1207	83	41	96.776756	Jan
5	1	1	1	14	10	2614	1207	122	40	96.222115	15/01
4	1	1	1	15	0	240	1281	2496	41	-1	
5	1	1	1	15	1	240	1281	320	40	92.820511	25-Numerical
5	1	1	1	15	2	584	1281	129	40	96.119698	Index
5	1	1	1	15	3	854	1282	113	39	96.448898	1018
5	1	1	1	15	4	1185	1281	83	41	96.776756	Jan
5	1	1	1	15	5	1293	1281	122	40	96.222115	15/01
5	1	1	1	15	6	1561	1281	320	40	92.515167	25-Numerical
5	1	1	1	15	7	1905	1281	129	40	96.207771	Index
5	1	1	1	15	8	2171	1281	153	40	91.699768	1052D
5	1	1	1	15	9	2506	1281	83	41	96.776756	Jan
5	1	1	1	15	10	2614	1281	122	40	96.222115	15/01
4	1	1	1	16	0	240	1354	2496	41	-1	
5	1	1	1	16	1	240	1354	320	40	92.820511	25-Numerical
5	1	1	1	16	2	584	1354	129	40	96.119698	Index
5	1	1	1	16	3	854	1355	113	39	96.507080	1019
5	1	1	1	16	4	1185	1354	83	41	96.776756	Jan
5	1	1	1	16	5	1293	1354	122	40	96.222115	15/01
5	1	1	1	16	6	1561	1354	320	40	92.820511	25-Numerical
5	1	1	1	16	7	1905	1354	129	40	96.119698	Index
5	1	1	1	16	8	2174	1354	150	40	91.974060	1052E
