level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3199	4141	-1	
2	1	1	0	0	0	450	51	2519	3995	-1	
3	1	1	1	0	0	450	51	2519	3995	-1	
4	1	1	1	1	0	1425	51	560	145	-1	
5	1	1	1	1	1	1425	51	140	145	41.586998	-<
5	1	1	1	1	2	1619	103	366	40	96.474068	EMBRAER
4	1	1	1	2	0	1375	219	664	41	-1	
5	1	1	1	2	1	1375	219	329	41	96.804489	MAINTENANCE
5	1	1	1	2	2	1720	220	193	40	96.672745	MANUAL
5	1	1	1	2	3	1926	220	113	39	96.636063	WITH
4	1	1	1	3	0	1414	282	587	41	-1	
5	1	1	1	3	1	1414	282	310	41	96.290695	ILLUSTRATED
5	1	1	1	3	2	1741	282	148	41	96.936569	PARTS
5	1	1	1	3	3	1906	282	95	41	96.926056	LIST
4	1	1	1	4	0	450	415	2519	181	-1	
5	1	1	1	4	1	450	415	1191	179	8.896088	[ewsesunna|
5	1	1	1	4	2	976	411	267	245	0.000000	ragioy
5	1	1	1	4	3	1323	411	246	245	35.535927	[unin
5	1	1	1	4	4	1630	411	62	245	59.525372	|
5	1	1	1	4	5	1752	411	818	245	3.375160	[cnaesonne|refiiy
5	1	1	1	4	6	2651	411	307	245	38.430592	[ain
4	1	1	1	5	0	1115	479	1740	39	-1	
5	1	1	1	5	1	1115	481	89	34	96.629913	PER
5	1	1	1	5	2	1367	479	159	36	96.304451	STOCK
5	1	1	1	5	3	2443	484	90	34	96.161377	PER
5	1	1	1	5	4	2695	481	160	36	95.758446	STOCK
4	1	1	1	6	0	542	532	2352	39	-1	
5	1	1	1	6	1	542	532	353	36	92.096733	CH-SEC-UN-FIG
5	1	1	1	6	2	913	528	33	55	71.817604	|
5	1	1	1	6	3	981	533	103	34	78.176277	ITEM]
5	1	1	1	6	4	1111	533	123	36	91.780869	ASSY
5	1	1	1	6	5	1369	532	196	35	96.799965	NUMBER
5	1	1	1	6	6	1870	535	352	36	91.709274	CH-SEC-UN-FIG
5	1	1	1	6	7	2241	531	29	55	72.499908	|
5	1	1	1	6	8	2301	536	104	34	84.408531	ITEM]
5	1	1	1	6	9	2439	535	124	36	93.005005	ASSY
5	1	1	1	6	10	2697	535	197	35	96.794220	NUMBER
4	1	1	1	7	0	465	619	1665	36	-1	
5	1	1	1	7	1	465	619	331	36	91.355789	120-29102-003
5	1	1	1	7	2	1801	619	195	36	29.076515	120-3001
5	1	1	1	7	3	2007	619	123	36	29.076515	7-002
4	1	1	1	8	0	590	692	1954	36	-1	
5	1	1	1	8	1	590	692	117	36	0.000000	25-2
5	1	1	1	8	2	718	692	140	36	0.000000	1-00-88
5	1	1	1	8	3	983	692	76	36	96.891838	130
5	1	1	1	8	4	1191	692	25	36	97.004745	4
5	1	1	1	8	5	1926	692	292	36	91.992477	25-21-00-110
5	1	1	1	8	6	2319	692	76	36	96.659111	170
5	1	1	1	8	7	2531	692	13	36	91.486755	1
4	1	1	1	9	0	590	765	1533	36	-1	
5	1	1	1	9	1	590	765	268	36	84.908447	25-21-00-89
5	1	1	1	9	2	983	765	76	36	96.891838	130
5	1	1	1	9	3	1191	765	25	36	97.004745	4
5	1	1	1	9	4	1801	765	322	36	90.398697	120-30018-001
4	1	1	1	10	0	590	839	1954	36	-1	
5	1	1	1	10	1	590	839	268	36	82.079712	25-21-00-90
5	1	1	1	10	2	983	839	76	36	96.891838	130
5	1	1	1	10	3	1191	839	25	36	97.004745	4
5	1	1	1	10	4	1926	839	292	36	91.992477	25-21-00-110
5	1	1	1	10	5	2343	839	52	36	96.439072	90
5	1	1	1	10	6	2531	839	13	36	91.486755	1
4	1	1	1	11	0	590	912	1540	36	-1	
5	1	1	1	11	1	590	912	117	36	0.000000	25-2
5	1	1	1	11	2	718	912	139	36	0.000000	1-00-92
5	1	1	1	11	3	983	912	76	36	96.891838	130
5	1	1	1	11	4	1191	912	25	36	97.004745	4
5	1	1	1	11	5	1801	912	329	36	91.648949	120-30018-002
4	1	1	1	12	0	590	985	1954	36	-1	
5	1	1	1	12	1	590	985	268	36	87.780342	25-21-00-93
5	1	1	1	12	2	983	985	76	36	96.891838	130
5	1	1	1	12	3	1191	985	25	36	97.004745	4
5	1	1	1	12	4	1926	985	292	36	91.992477	25-21-00-110
5	1	1	1	12	5	2326	985	60	36	85.200897	-91
5	1	1	1	12	6	2531	985	13	36	91.486755	1
4	1	1	1	13	0	590	1059	1533	36	-1	
5	1	1	1	13	1	590	1059	117	36	0.000000	25-2
5	1	1	1	13	2	718	1059	140	36	0.000000	1-00-94
5	1	1	1	13	3	983	1059	76	36	96.891838	130
5	1	1	1	13	4	1191	1059	25	36	97.004745	4
5	1	1	1	13	5	1801	1059	322	36	89.871117	120-30019-001
4	1	1	1	14	0	590	1132	1954	36	-1	
5	1	1	1	14	1	590	1132	268	36	88.276909	25-21-00-95
5	1	1	1	14	2	983	1132	76	36	96.891838	130
5	1	1	1	14	3	1191	1132	25	36	97.004745	4
5	1	1	1	14	4	1926	1132	292	36	91.992477	25-21-00-110
5	1	1	1	14	5	2319	1132	76	36	96.273361	140
5	1	1	1	14	6	2531	1132	13	36	91.486755	1
4	1	1	1	15	0	590	1205	1533	36	-1	
5	1	1	1	15	1	590	1205	117	36	0.000000	25-2
5	1	1	1	15	2	718	1205	140	36	0.000000	1-00-96
5	1	1	1	15	3	983	1205	76	36	96.891838	130
5	1	1	1	15	4	1191	1205	25	36	97.004745	4
5	1	1	1	15	5	1801	1205	322	36	91.260040	120-30020-001
4	1	1	1	16	0	590	1278	1961	36	-1	
5	1	1	1	16	1	590	1278	267	36	89.400513	25-21-00-97
5	1	1	1	16	2	983	1278	76	36	96.891838	130
5	1	1	1	16	3	1191	1278	25	36	97.004745	4
5	1	1	1	16	4	1926	1278	267	36	92.377129	25-21-00-17
5	1	1	1	16	5	2353	1278	41	36	87.211220	-5
5	1	1	1	16	6	2527	1278	24	36	96.976143	2
4	1	1	1	17	0	590	1352	1961	36	-1	
5	1	1	1	17	1	590	1352	117	36	2.306282	25-2
5	1	1	1	17	2	718	1352	140	36	2.306282	1-00-98
5	1	1	1	17	3	983	1352	76	36	96.891838	130
5	1	1	1	17	4	1191	1352	25	36	97.004745	4
5	1	1	1	17	5	1926	1352	268	36	90.145203	25-21-00-20
5	1	1	1	17	6	2353	1352	41	36	87.211220	-5
5	1	1	1	17	7	2527	1352	24	36	96.976143	2
4	1	1	1	18	0	590	1425	1962	36	-1	
5	1	1	1	18	1	590	1425	268	36	85.031403	25-21-00-99
5	1	1	1	18	2	983	1425	76	36	96.891838	130
5	1	1	1	18	3	1191	1425	25	36	97.004745	4
5	1	1	1	18	4	1926	1425	268	36	85.117172	25-21-00-56
5	1	1	1	18	5	2298	1425	96	36	92.225639	-195
5	1	1	1	18	6	2527	1425	25	36	97.004745	4
4	1	1	1	19	0	590	1498	1962	36	-1	
5	1	1	1	19	1	590	1498	296	36	88.895943	25-21-00-100
5	1	1	1	19	2	983	1498	76	36	96.891838	130
5	1	1	1	19	3	1191	1498	25	36	97.004745	4
5	1	1	1	19	4	1926	1498	268	36	85.929382	25-21-00-58
5	1	1	1	19	5	2298	1498	96	36	92.225639	-195
5	1	1	1	19	6	2527	1498	25	36	97.004745	4
4	1	1	1	20	0	590	1572	1961	36	-1	
5	1	1	1	20	1	590	1572	117	36	0.000000	25-2
5	1	1	1	20	2	718	1572	167	36	0.000000	1-00-102
5	1	1	1	20	3	983	1572	76	36	96.891838	130
5	1	1	1	20	4	1191	1572	25	36	97.004745	4
5	1	1	1	20	5	1926	1572	292	36	91.992477	25-21-00-110
5	1	1	1	20	6	2343	1572	52	36	93.592422	70
5	1	1	1	20	7	2527	1572	24	36	96.976143	2
4	1	1	1	21	0	590	1645	1541	36	-1	
5	1	1	1	21	1	590	1645	296	36	90.718338	25-21-00-103
5	1	1	1	21	2	983	1645	76	36	96.891838	130
5	1	1	1	21	3	1191	1645	25	36	97.004745	4
5	1	1	1	21	4	1801	1645	330	36	90.893173	120-30020-005
4	1	1	1	22	0	590	1718	1961	36	-1	
5	1	1	1	22	1	590	1718	296	36	88.046654	25-21-00-104
5	1	1	1	22	2	983	1718	76	36	96.891838	130
5	1	1	1	22	3	1191	1718	25	36	97.004745	4
5	1	1	1	22	4	1926	1718	292	36	91.992477	25-21-00-110
5	1	1	1	22	5	2315	1718	80	36	96.307213	220
5	1	1	1	22	6	2527	1718	24	36	96.976143	2
4	1	1	1	23	0	590	1792	1533	36	-1	
5	1	1	1	23	1	590	1792	296	36	91.768524	25-21-00-105
5	1	1	1	23	2	983	1792	76	36	96.891838	130
5	1	1	1	23	3	1191	1792	25	36	97.004745	4
5	1	1	1	23	4	1801	1792	322	36	90.921097	120-31565-001
4	1	1	1	24	0	590	1865	1954	36	-1	
5	1	1	1	24	1	590	1865	296	36	88.550194	25-21-00-106
5	1	1	1	24	2	983	1865	76	36	96.891838	130
5	1	1	1	24	3	1191	1865	25	36	97.004745	4
5	1	1	1	24	4	1926	1865	268	36	81.677223	25-21-00-80
5	1	1	1	24	5	2298	1865	88	36	90.412575	-181
5	1	1	1	24	6	2531	1865	13	36	91.486755	1
4	1	1	1	25	0	465	1938	2079	36	-1	
5	1	1	1	25	1	465	1938	197	36	20.814110	120-2957
5	1	1	1	25	2	671	1938	117	36	20.814110	4-001
5	1	1	1	25	3	1926	1938	260	36	89.337440	25-21-00-81
5	1	1	1	25	4	2298	1938	88	36	90.412575	-181
5	1	1	1	25	5	2531	1938	13	36	91.486755	1
4	1	1	1	26	0	590	2012	1954	36	-1	
5	1	1	1	26	1	590	2012	116	36	54.519634	25-21
5	1	1	1	26	2	718	2012	139	36	54.519634	-00-67
5	1	1	1	26	3	990	2012	68	36	91.990448	-55
5	1	1	1	26	4	1195	2012	13	36	91.486755	1
5	1	1	1	26	5	1926	2012	268	36	89.618408	25-21-00-83
5	1	1	1	26	6	2298	2012	88	36	90.412575	-181
5	1	1	1	26	7	2531	2012	13	36	91.486755	1
4	1	1	1	27	0	590	2085	1954	36	-1	
