level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3205	4146	-1	
2	1	1	0	0	0	122	60	2634	3991	-1	
3	1	1	1	0	0	122	60	2634	3991	-1	
4	1	1	1	1	0	1222	60	554	137	-1	
5	1	1	1	1	1	1222	60	135	137	38.878502	<
5	1	1	1	1	2	1411	107	365	41	96.442276	EMBRAER
4	1	1	1	2	0	1168	224	662	41	-1	
5	1	1	1	2	1	1168	224	328	41	96.158493	MAINTENANCE
5	1	1	1	2	2	1514	225	190	40	96.158493	MANUAL
5	1	1	1	2	3	1718	225	112	39	96.469444	WITH
4	1	1	1	3	0	1211	287	577	41	-1	
5	1	1	1	3	1	1211	287	305	41	95.578537	ILLUSTRATED
5	1	1	1	3	2	1533	287	145	41	96.603607	PARTS
5	1	1	1	3	3	1695	287	93	41	96.984138	LIST
4	1	1	1	4	0	236	433	2520	181	-1	
5	1	1	1	4	1	232	429	42	247	4.115509	[
5	1	1	1	4	2	236	433	1193	178	0.000000	evsevine|
5	1	1	1	4	3	767	429	268	247	0.000000	vofiir
5	1	1	1	4	4	1117	429	248	247	39.823605	[Rite
5	1	1	1	4	5	1425	429	42	247	76.331467	|
5	1	1	1	4	6	1528	429	63	247	18.475052	|
5	1	1	1	4	7	1565	435	1191	179	0.000000	cseounne|
5	1	1	1	4	8	2084	429	289	247	31.243744	reir
5	1	1	1	4	9	2537	429	207	247	37.617802	en
4	1	1	1	5	0	902	497	1740	38	-1	
5	1	1	1	5	1	902	499	90	34	96.770828	PER
5	1	1	1	5	2	1153	497	160	36	96.374931	STOCK
5	1	1	1	5	3	2230	501	90	34	96.536629	PER
5	1	1	1	5	4	2482	499	160	36	95.742126	STOCK
4	1	1	1	6	0	329	550	2351	39	-1	
5	1	1	1	6	1	329	550	353	36	91.020996	CH-SEC-UN-FIG
5	1	1	1	6	2	700	546	33	55	58.948597	|
5	1	1	1	6	3	768	551	104	34	59.908199	ITEM]
5	1	1	1	6	4	898	551	124	36	92.062172	ASSY
5	1	1	1	6	5	1155	550	198	35	96.648376	NUMBER
5	1	1	1	6	6	1657	553	353	36	90.679657	CH-SEC-UN-FIG
5	1	1	1	6	7	2028	549	29	55	68.591232	|
5	1	1	1	6	8	2089	554	105	34	54.185722	ITEM]
5	1	1	1	6	9	2226	553	124	36	79.894638	ASSY
5	1	1	1	6	10	2484	552	196	35	96.833458	NUMBER
4	1	1	1	7	0	257	628	1604	38	-1	
5	1	1	1	7	1	257	628	198	38	91.985855	1002-C/6
5	1	1	1	7	2	1663	628	198	38	92.329643	1002-C/6
4	1	1	1	8	0	383	702	1961	36	-1	
5	1	1	1	8	1	383	702	259	36	89.762093	25-21-00-01
5	1	1	1	8	2	775	702	76	36	96.882401	130
5	1	1	1	8	3	983	702	25	36	97.004745	4
5	1	1	1	8	4	1718	702	261	36	89.658043	25-21-00-31
5	1	1	1	8	5	2135	702	52	36	93.592422	70
5	1	1	1	8	6	2320	702	24	36	96.858070	8
4	1	1	1	9	0	383	775	1961	36	-1	
5	1	1	1	9	1	383	775	266	36	87.913345	25-21-00-02
5	1	1	1	9	2	775	775	76	36	96.882401	130
5	1	1	1	9	3	983	775	25	36	97.004745	4
5	1	1	1	9	4	1718	775	303	36	91.756767	25-21-00-31A
5	1	1	1	9	5	2135	775	52	36	93.592422	70
5	1	1	1	9	6	2320	775	24	36	96.858070	8
4	1	1	1	10	0	383	849	1961	36	-1	
5	1	1	1	10	1	383	849	302	36	46.847099	25-21-00-02A}
5	1	1	1	10	2	775	849	76	36	96.385391	130
5	1	1	1	10	3	983	849	25	36	97.004745	4
5	1	1	1	10	4	1718	849	268	36	87.247063	25-21-00-32
5	1	1	1	10	5	2135	849	52	36	93.592422	70
5	1	1	1	10	6	2320	849	24	36	96.858070	8
4	1	1	1	11	0	383	921	1961	36	-1	
5	1	1	1	11	1	383	921	116	36	0.000000	25-2
5	1	1	1	11	2	510	921	140	36	0.000000	1-00-03
5	1	1	1	11	3	775	921	76	36	96.891670	120
5	1	1	1	11	4	983	921	25	36	97.004745	4
5	1	1	1	11	5	1718	921	269	36	91.345375	25-21-00-33
5	1	1	1	11	6	2135	921	52	36	96.462036	80
5	1	1	1	11	7	2320	921	24	36	96.858070	8
4	1	1	1	12	0	383	995	1961	36	-1	
5	1	1	1	12	1	383	995	116	36	14.331139	25-2
5	1	1	1	12	2	510	995	140	36	14.331139	1-00-04
5	1	1	1	12	3	775	995	76	36	96.460548	140
5	1	1	1	12	4	983	995	25	36	97.004745	4
5	1	1	1	12	5	1718	995	269	36	86.624939	25-21-00-34
5	1	1	1	12	6	2135	995	52	36	93.592422	70
5	1	1	1	12	7	2320	995	24	36	96.858070	8
4	1	1	1	13	0	383	1069	1961	36	-1	
5	1	1	1	13	1	383	1069	267	36	87.738266	25-21-00-05
5	1	1	1	13	2	775	1069	76	36	96.891670	120
5	1	1	1	13	3	983	1069	25	36	97.004745	4
5	1	1	1	13	4	1718	1069	269	36	92.090225	25-21-00-35
5	1	1	1	13	5	2135	1069	52	36	93.592422	70
5	1	1	1	13	6	2320	1069	24	36	96.858070	8
4	1	1	1	14	0	122	1141	2222	54	-1	
5	1	1	1	14	1	122	1144	22	51	51.098675	i
5	1	1	1	14	2	383	1141	302	36	60.324730	25-21-00-05A}
5	1	1	1	14	3	775	1141	76	36	96.121437	130
5	1	1	1	14	4	983	1141	25	36	97.004745	4
5	1	1	1	14	5	1718	1141	269	36	89.548477	25-21-00-36
5	1	1	1	14	6	2135	1141	52	36	93.592422	70
5	1	1	1	14	7	2320	1141	24	36	96.858070	8
4	1	1	1	15	0	383	1215	1961	36	-1	
5	1	1	1	15	1	383	1215	116	36	12.892624	25-2
5	1	1	1	15	2	510	1215	140	36	12.892624	1-00-06
5	1	1	1	15	3	775	1215	76	36	96.882401	130
5	1	1	1	15	4	983	1215	25	36	97.004745	4
5	1	1	1	15	5	1718	1215	268	36	89.582855	25-21-00-37
5	1	1	1	15	6	2135	1215	52	36	93.592422	70
5	1	1	1	15	7	2320	1215	24	36	96.858070	8
4	1	1	1	16	0	383	1288	1961	36	-1	
5	1	1	1	16	1	383	1288	266	36	88.626694	25-21-00-07
5	1	1	1	16	2	775	1288	76	36	96.882401	130
5	1	1	1	16	3	983	1288	25	36	97.004745	4
5	1	1	1	16	4	1718	1288	269	36	90.978981	25-21-00-38
5	1	1	1	16	5	2135	1288	52	36	96.462036	80
5	1	1	1	16	6	2320	1288	24	36	96.858070	8
4	1	1	1	17	0	383	1361	1961	36	-1	
5	1	1	1	17	1	383	1361	116	36	13.443825	25-2
5	1	1	1	17	2	510	1361	140	36	13.443825	1-00-08
5	1	1	1	17	3	775	1361	76	36	96.891670	120
5	1	1	1	17	4	983	1361	25	36	97.004745	4
5	1	1	1	17	5	1718	1361	269	36	92.176849	25-21-00-39
5	1	1	1	17	6	2135	1361	52	36	93.592422	70
5	1	1	1	17	7	2320	1361	24	36	96.858070	8
4	1	1	1	18	0	138	1431	2206	61	-1	
5	1	1	1	18	1	138	1431	11	61	95.400269	|
5	1	1	1	18	2	383	1435	302	36	91.123512	25-21-00-08A
5	1	1	1	18	3	696	1431	24	56	62.191978	|}
5	1	1	1	18	4	775	1435	76	36	90.426308	130
5	1	1	1	18	5	983	1435	25	36	97.004745	4
5	1	1	1	18	6	1718	1435	269	36	91.341400	25-21-00-40
5	1	1	1	18	7	2135	1435	52	36	93.592422	70
5	1	1	1	18	8	2320	1435	24	36	96.858070	8
4	1	1	1	19	0	383	1508	1961	36	-1	
5	1	1	1	19	1	383	1508	116	36	3.528427	25-2
5	1	1	1	19	2	510	1508	140	36	3.528427	1-00-09
5	1	1	1	19	3	775	1508	76	36	96.882401	130
5	1	1	1	19	4	983	1508	25	36	97.004745	4
5	1	1	1	19	5	1718	1508	261	36	84.224739	25-21-00-41
5	1	1	1	19	6	2135	1508	52	36	93.592422	70
5	1	1	1	19	7	2320	1508	24	36	96.858070	8
4	1	1	1	20	0	383	1581	1961	36	-1	
5	1	1	1	20	1	383	1581	267	36	88.260986	25-21-00-10
5	1	1	1	20	2	775	1581	76	36	96.882401	130
5	1	1	1	20	3	983	1581	25	36	97.004745	4
5	1	1	1	20	4	1718	1581	268	36	88.848289	25-21-00-42
5	1	1	1	20	5	2135	1581	52	36	93.592422	70
5	1	1	1	20	6	2320	1581	24	36	96.858070	8
4	1	1	1	21	0	383	1655	1961	36	-1	
5	1	1	1	21	1	383	1655	256	36	85.326889	25-21-00-11
5	1	1	1	21	2	775	1655	76	36	96.891670	120
5	1	1	1	21	3	983	1655	25	36	97.004745	4
5	1	1	1	21	4	1718	1655	269	36	91.965149	25-21-00-43
5	1	1	1	21	5	2135	1655	52	36	93.592422	70
5	1	1	1	21	6	2320	1655	24	36	96.858070	8
4	1	1	1	22	0	383	1728	1961	36	-1	
5	1	1	1	22	1	383	1728	266	36	88.889984	25-21-00-12
5	1	1	1	22	2	775	1728	76	36	96.882401	130
5	1	1	1	22	3	983	1728	25	36	97.004745	4
5	1	1	1	22	4	1718	1728	269	36	88.956177	25-21-00-44
5	1	1	1	22	5	2135	1728	52	36	93.592422	70
5	1	1	1	22	6	2320	1728	24	36	96.858070	8
4	1	1	1	23	0	383	1801	1961	36	-1	
5	1	1	1	23	1	383	1801	267	36	90.085426	25-21-00-13
5	1	1	1	23	2	775	1801	76	36	96.882401	130
5	1	1	1	23	3	983	1801	25	36	97.004745	4
5	1	1	1	23	4	1718	1801	269	36	92.483063	25-21-00-45
5	1	1	1	23	5	2135	1801	52	36	93.592422	70
5	1	1	1	23	6	2320	1801	24	36	96.858070	8
4	1	1	1	24	0	383	1875	1961	36	-1	
5	1	1	1	24	1	383	1875	267	36	88.656540	25-21-00-14
5	1	1	1	24	2	775	1875	76	36	96.882401	130
5	1	1	1	24	3	983	1875	25	36	97.004745	4
5	1	1	1	24	4	1718	1875	269	36	88.663971	25-21-00-46
5	1	1	1	24	5	2135	1875	52	36	93.592422	70
5	1	1	1	24	6	2320	1875	24	36	96.858070	8
4	1	1	1	25	0	383	1948	1961	36	-1	
5	1	1	1	25	1	383	1948	267	36	91.019501	25-21-00-15
5	1	1	1	25	2	775	1948	76	36	96.891670	120
5	1	1	1	25	3	983	1948	25	36	97.004745	4
5	1	1	1	25	4	1718	1948	268	36	88.982643	25-21-00-47
5	1	1	1	25	5	2135	1948	52	36	93.592422	70
5	1	1	1	25	6	2320	1948	24	36	96.858070	8
4	1	1	1	26	0	383	2021	1961	36	-1	
5	1	1	1	26	1	383	2021	267	36	88.377769	25-21-00-16
5	1	1	1	26	2	775	2021	76	36	96.882401	130
5	1	1	1	26	3	983	2021	25	36	97.004745	4
5	1	1	1	26	4	1718	2021	269	36	90.389999	25-21-00-48
5	1	1	1	26	5	2135	2021	52	36	93.592422	70
5	1	1	1	26	6	2320	2021	24	36	96.858070	8
4	1	1	1	27	0	383	2095	1961	36	-1	
5	1	1	1	27	1	383	2095	266	36	89.432030	25-21-00-17
5	1	1	1	27	2	775	2095	76	36	96.882401	130
5	1	1	1	27	3	983	2095	25	36	97.004745	4
5	1	1	1	27	4	1718	2095	269	36	92.256454	25-21-00-49
5	1	1	1	27	5	2135	2095	52	36	93.592422	70
5	1	1	1	27	6	2320	2095	24	36	96.858070	8
4	1	1	1	28	0	383	2168	1961	36	-1	
5	1	1	1	28	1	383	2168	266	36	89.432030	25-21-00-17
5	1	1	1	28	2	755	2168	96	36	92.225639	-195
5	1	1	1	28	3	983	2168	24	36	96.976143	2
5	1	1	1	28	4	1718	2168	269	36	91.080376	25-21-00-50
5	1	1	1	28	5	2135	2168	52	36	93.592422	70
5	1	1	1	28	6	2320	2168	24	36	96.858070	8
4	1	1	1	29	0	383	2241	1961	36	-1	
5	1	1	1	29	1	383	2241	267	36	89.704140	25-21-00-18
5	1	1	1	29	2	775	2241	76	36	96.882401	130
5	1	1	1	29	3	983	2241	25	36	97.004745	4
5	1	1	1	29	4	1718	2241	261	36	90.750351	25-21-00-51
5	1	1	1	29	5	2135	2241	52	36	93.592422	70
5	1	1	1	29	6	2320	2241	24	36	96.858070	8
4	1	1	1	30	0	383	2314	1961	36	-1	
5	1	1	1	30	1	383	2314	267	36	89.704140	25-21-00-18
5	1	1	1	30	2	755	2314	96	36	91.717712	-165
5	1	1	1	30	3	983	2314	24	36	96.976143	2
5	1	1	1	30	4	1718	2314	268	36	91.826172	25-21-00-52
5	1	1	1	30	5	2135	2314	52	36	93.592422	70
5	1	1	1	30	6	2320	2314	24	36	96.858070	8
4	1	1	1	31	0	383	2388	1961	36	-1	
5	1	1	1	31	1	383	2388	267	36	89.446953	25-21-00-19
5	1	1	1	31	2	775	2388	76	36	96.882401	130
5	1	1	1	31	3	983	2388	25	36	97.004745	4
5	1	1	1	31	4	1718	2388	269	36	92.313187	25-21-00-53
5	1	1	1	31	5	2135	2388	52	36	93.592422	70
5	1	1	1	31	6	2320	2388	24	36	96.858070	8
4	1	1	1	32	0	383	2461	1961	36	-1	
5	1	1	1	32	1	383	2461	267	36	89.446953	25-21-00-19
5	1	1	1	32	2	755	2461	96	36	92.225639	-195
5	1	1	1	32	3	983	2461	24	36	96.976143	2
5	1	1	1	32	4	1718	2461	269	36	89.840919	25-21-00-54
5	1	1	1	32	5	2135	2461	52	36	93.592422	70
5	1	1	1	32	6	2320	2461	24	36	96.858070	8
4	1	1	1	33	0	383	2534	1961	36	-1	
5	1	1	1	33	1	383	2534	116	36	0.000000	25-2
5	1	1	1	33	2	510	2534	140	36	0.000000	1-00-20
5	1	1	1	33	3	775	2534	76	36	96.882401	130
5	1	1	1	33	4	983	2534	25	36	97.004745	4
5	1	1	1	33	5	1718	2534	269	36	92.699677	25-21-00-55
5	1	1	1	33	6	2135	2534	52	36	93.592422	70
5	1	1	1	33	7	2320	2534	24	36	96.858070	8
4	1	1	1	34	0	383	2608	1961	36	-1	
5	1	1	1	34	1	383	2608	116	36	0.000000	25-2
5	1	1	1	34	2	510	2608	140	36	0.000000	1-00-20
5	1	1	1	34	3	755	2608	96	36	92.225639	-195
5	1	1	1	34	4	983	2608	24	36	96.976143	2
5	1	1	1	34	5	1718	2608	269	36	90.930618	25-21-00-56
5	1	1	1	34	6	2135	2608	52	36	93.592422	70
5	1	1	1	34	7	2320	2608	24	36	96.858070	8
4	1	1	1	35	0	383	2681	1961	36	-1	
5	1	1	1	35	1	383	2681	259	36	86.935699	25-21-00-21
5	1	1	1	35	2	775	2681	76	36	96.882401	130
5	1	1	1	35	3	983	2681	25	36	97.004745	4
5	1	1	1	35	4	1718	2681	269	36	90.930618	25-21-00-56
5	1	1	1	35	5	2092	2681	96	36	92.380211	-186
5	1	1	1	35	6	2319	2681	25	36	97.004745	4
4	1	1	1	36	0	383	2754	1961	36	-1	
5	1	1	1	36	1	383	2754	259	36	86.935699	25-21-00-21
5	1	1	1	36	2	755	2754	96	36	92.225639	-195
5	1	1	1	36	3	983	2754	24	36	96.976143	2
5	1	1	1	36	4	1718	2754	268	36	91.975151	25-21-00-57
5	1	1	1	36	5	2135	2754	52	36	93.592422	70
5	1	1	1	36	6	2320	2754	24	36	96.858070	8
4	1	1	1	37	0	383	2828	1961	36	-1	
5	1	1	1	37	1	383	2828	266	36	87.166679	25-21-00-22
5	1	1	1	37	2	775	2828	76	36	96.882401	130
5	1	1	1	37	3	983	2828	25	36	97.004745	4
5	1	1	1	37	4	1718	2828	268	36	91.975151	25-21-00-57
5	1	1	1	37	5	2092	2828	96	36	92.380211	-186
5	1	1	1	37	6	2319	2828	25	36	97.004745	4
4	1	1	1	38	0	383	2901	1961	36	-1	
5	1	1	1	38	1	383	2901	267	36	82.411163	25-21-00-23
5	1	1	1	38	2	775	2901	76	36	96.891670	120
5	1	1	1	38	3	983	2901	25	36	97.004745	4
5	1	1	1	38	4	1718	2901	269	36	91.246513	25-21-00-58
5	1	1	1	38	5	2135	2901	52	36	93.592422	70
5	1	1	1	38	6	2320	2901	24	36	96.858070	8
4	1	1	1	39	0	383	2974	1961	36	-1	
5	1	1	1	39	1	383	2974	267	36	82.411163	25-21-00-23
5	1	1	1	39	2	755	2974	96	36	91.505455	-186
5	1	1	1	39	3	983	2974	24	36	96.976143	2
5	1	1	1	39	4	1718	2974	269	36	91.246513	25-21-00-58
5	1	1	1	39	5	2092	2974	96	36	92.380211	-186
5	1	1	1	39	6	2319	2974	25	36	97.004745	4
4	1	1	1	40	0	383	3048	1961	36	-1	
5	1	1	1	40	1	383	3048	267	36	79.874817	25-21-00-24
5	1	1	1	40	2	775	3048	76	36	96.891670	120
